{'emoticons': {'Love': 3, 'Like': 129, 'Wow': 13, 'Haha': 2, 'Sad': 263, 'Angry': 140}, 'feature_emotion': [u'0.113229', u'0.110736', u'0.135787', u'0.576417', u'0.263363']}
{'emoticons': {'Love': 1, 'Like': 142, 'Wow': 20, 'Haha': 17, 'Sad': 7, 'Angry': 118}, 'feature_emotion': [u'0.115221', u'0.143147', u'0.150236', u'0.488126', u'0.483783']}
{'emoticons': {'Love': 1, 'Like': 129, 'Wow': 30, 'Haha': 0, 'Sad': 5, 'Angry': 0}, 'feature_emotion': [u'0.16347', u'0.164613', u'0.175412', u'0.540314', u'0.162427']}
{'emoticons': {'Love': 516, 'Like': 4126, 'Wow': 33, 'Haha': 2, 'Sad': 7, 'Angry': 9}, 'feature_emotion': [u'0.137015', u'0.21384', u'0.417553', u'0.481149', u'0.194423']}
{'emoticons': {'Love': 1, 'Like': 193, 'Wow': 2, 'Haha': 0, 'Sad': 40, 'Angry': 31}, 'feature_emotion': [u'0.198755', u'0.081776', u'0.540029', u'0.497452', u'0.601322']}
{'emoticons': {'Love': 32, 'Like': 2816, 'Wow': 19, 'Haha': 12, 'Sad': 134, 'Angry': 398}, 'feature_emotion': [u'0.437816', u'0.157335', u'0.409264', u'0.497239', u'0.446662']}
{'emoticons': {'Love': 230, 'Like': 1957, 'Wow': 6, 'Haha': 13, 'Sad': 0, 'Angry': 1}, 'feature_emotion': [u'0.464484', u'0.481888', u'0.092137', u'0.498296', u'0.166351']}
{'emoticons': {'Love': 2, 'Like': 677, 'Wow': 95, 'Haha': 4, 'Sad': 625, 'Angry': 157}, 'feature_emotion': [u'0.151799', u'0.194624', u'0.514792', u'0.489353', u'0.166856']}
{'emoticons': {'Love': 9, 'Like': 262, 'Wow': 28, 'Haha': 234, 'Sad': 45, 'Angry': 25}, 'feature_emotion': [u'0.572685', u'0.467038', u'0.100825', u'0.517286', u'0.418423']}
{'emoticons': {'Love': 6, 'Like': 114, 'Wow': 13, 'Haha': 1, 'Sad': 8, 'Angry': 0}, 'feature_emotion': [u'0.127671', u'0.100436', u'0.463175', u'0.557064', u'0.197935']}
{'emoticons': {'Love': 13, 'Like': 796, 'Wow': 40, 'Haha': 8, 'Sad': 23, 'Angry': 131}, 'feature_emotion': [u'0.122951', u'0.166825', u'0.527822', u'0.491399', u'0.145375']}
{'emoticons': {'Love': 3, 'Like': 205, 'Wow': 23, 'Haha': 46, 'Sad': 9, 'Angry': 114}, 'feature_emotion': [u'0.126771', u'0.139653', u'0.538168', u'0.502053', u'0.410947']}
{'emoticons': {'Love': 74, 'Like': 713, 'Wow': 2, 'Haha': 6, 'Sad': 0, 'Angry': 0}, 'feature_emotion': [u'0.178801', u'0.186936', u'0.165188', u'0.492815', u'0.153295']}
{'emoticons': {'Love': 7, 'Like': 375, 'Wow': 77, 'Haha': 176, 'Sad': 26, 'Angry': 278}, 'feature_emotion': [u'0.414526', u'0.106822', u'0.503026', u'0.484901', u'0.516476']}
{'emoticons': {'Love': 3, 'Like': 97, 'Wow': 11, 'Haha': 5, 'Sad': 5, 'Angry': 93}, 'feature_emotion': [u'0.43657', u'0.42786', u'0.206287', u'0.54538', u'0.477593']}
{'emoticons': {'Love': 22, 'Like': 545, 'Wow': 65, 'Haha': 154, 'Sad': 33, 'Angry': 292}, 'feature_emotion': [u'0.115024', u'0.271328', u'0.099984', u'0.519517', u'0.597927']}
{'emoticons': {'Love': 3, 'Like': 286, 'Wow': 110, 'Haha': 1, 'Sad': 217, 'Angry': 4}, 'feature_emotion': [u'0.119868', u'0.217341', u'0.571913', u'0.452469', u'0.11107']}
{'emoticons': {'Love': 268, 'Like': 2888, 'Wow': 57, 'Haha': 75, 'Sad': 336, 'Angry': 39}, 'feature_emotion': [u'0.398837', u'0.492257', u'0.631842', u'0.528461', u'0.100858']}
{'emoticons': {'Love': 6, 'Like': 107, 'Wow': 1, 'Haha': 0, 'Sad': 20, 'Angry': 30}, 'feature_emotion': [u'0.267076', u'0.087868', u'0.174869', u'0.42526', u'0.115253']}
{'emoticons': {'Love': 7, 'Like': 481, 'Wow': 155, 'Haha': 8, 'Sad': 1041, 'Angry': 2410}, 'feature_emotion': [u'0.152105', u'0.102092', u'0.392539', u'0.520254', u'0.528784']}
{'emoticons': {'Love': 14, 'Like': 389, 'Wow': 32, 'Haha': 63, 'Sad': 49, 'Angry': 277}, 'feature_emotion': [u'0.144113', u'0.167492', u'0.16587', u'0.478222', u'0.447877']}
{'emoticons': {'Love': 7, 'Like': 316, 'Wow': 6, 'Haha': 20, 'Sad': 129, 'Angry': 2}, 'feature_emotion': [u'0.13177', u'0.181528', u'0.152421', u'0.537231', u'0.167112']}
{'emoticons': {'Love': 78, 'Like': 5379, 'Wow': 1707, 'Haha': 2585, 'Sad': 64, 'Angry': 188}, 'feature_emotion': [u'0.137451', u'0.13058', u'0.162455', u'0.514223', u'0.215065']}
{'emoticons': {'Love': 53, 'Like': 2829, 'Wow': 1634, 'Haha': 145, 'Sad': 502, 'Angry': 4838}, 'feature_emotion': [u'0.141143', u'0.233031', u'0.502065', u'0.243034', u'0.484112']}
{'emoticons': {'Love': 9, 'Like': 762, 'Wow': 158, 'Haha': 44, 'Sad': 48, 'Angry': 1246}, 'feature_emotion': [u'0.398707', u'0.196667', u'0.152441', u'0.51073', u'0.216059']}
{'emoticons': {'Love': 7, 'Like': 704, 'Wow': 17, 'Haha': 16, 'Sad': 370, 'Angry': 116}, 'feature_emotion': [u'0.596938', u'0.11973', u'0.138947', u'0.47086', u'0.207208']}
{'emoticons': {'Love': 16, 'Like': 524, 'Wow': 53, 'Haha': 25, 'Sad': 325, 'Angry': 240}, 'feature_emotion': [u'0.153746', u'0.227124', u'0.41971', u'0.474506', u'0.131381']}
{'emoticons': {'Love': 65, 'Like': 856, 'Wow': 233, 'Haha': 21, 'Sad': 27, 'Angry': 151}, 'feature_emotion': [u'0.107419', u'0.288947', u'0.175685', u'0.569811', u'0.194983']}
{'emoticons': {'Love': 34, 'Like': 753, 'Wow': 16, 'Haha': 61, 'Sad': 6, 'Angry': 278}, 'feature_emotion': [u'0.148042', u'0.221648', u'0.401197', u'0.512875', u'0.47564']}
{'emoticons': {'Love': 56, 'Like': 3129, 'Wow': 20, 'Haha': 10, 'Sad': 755, 'Angry': 480}, 'feature_emotion': [u'0.41195', u'0.172905', u'0.117042', u'0.514947', u'0.500736']}
{'emoticons': {'Love': 3, 'Like': 120, 'Wow': 1, 'Haha': 1, 'Sad': 50, 'Angry': 22}, 'feature_emotion': [u'0.125529', u'0.183582', u'0.425117', u'0.498473', u'0.477481']}
{'emoticons': {'Love': 44, 'Like': 556, 'Wow': 5, 'Haha': 4, 'Sad': 253, 'Angry': 4}, 'feature_emotion': [u'0.166537', u'0.169946', u'0.126384', u'0.534955', u'0.484627']}
{'emoticons': {'Love': 1, 'Like': 15, 'Wow': 0, 'Haha': 0, 'Sad': 0, 'Angry': 0}, 'feature_emotion': [u'0.235745', u'0.116918', u'0.100656', u'0.396036', u'0.204411']}
{'emoticons': {'Love': 1, 'Like': 73, 'Wow': 14, 'Haha': 26, 'Sad': 2, 'Angry': 3}, 'feature_emotion': [u'0.119258', u'0.211902', u'0.636597', u'0.484766', u'0.442339']}
{'emoticons': {'Love': 3, 'Like': 97, 'Wow': 8, 'Haha': 2, 'Sad': 1, 'Angry': 13}, 'feature_emotion': [u'0.123718', u'0.157324', u'0.482294', u'0.549128', u'0.445211']}
{'emoticons': {'Love': 351, 'Like': 2452, 'Wow': 14, 'Haha': 382, 'Sad': 12, 'Angry': 61}, 'feature_emotion': [u'0.106324', u'0.483733', u'0.132845', u'0.52121', u'0.149836']}
{'emoticons': {'Love': 2, 'Like': 874, 'Wow': 118, 'Haha': 67, 'Sad': 21, 'Angry': 513}, 'feature_emotion': [u'0.122329', u'0.153555', u'0.420304', u'0.485591', u'0.420276']}
{'emoticons': {'Love': 99, 'Like': 736, 'Wow': 20, 'Haha': 7, 'Sad': 15, 'Angry': 8}, 'feature_emotion': [u'0.166551', u'0.062477', u'0.157997', u'0.513554', u'0.160465']}
{'emoticons': {'Love': 962, 'Like': 5817, 'Wow': 93, 'Haha': 106, 'Sad': 9, 'Angry': 15}, 'feature_emotion': [u'0.09048', u'0.197118', u'0.479534', u'0.501655', u'0.171714']}
{'emoticons': {'Love': 51, 'Like': 1575, 'Wow': 324, 'Haha': 111, 'Sad': 115, 'Angry': 875}, 'feature_emotion': [u'0.41333', u'0.173549', u'0.126677', u'0.530278', u'0.519958']}
{'emoticons': {'Love': 19, 'Like': 1327, 'Wow': 111, 'Haha': 23, 'Sad': 1322, 'Angry': 4319}, 'feature_emotion': [u'0.470386', u'0.117345', u'0.420491', u'0.530593', u'0.463178']}
{'emoticons': {'Love': 153, 'Like': 1502, 'Wow': 1, 'Haha': 11, 'Sad': 1, 'Angry': 3}, 'feature_emotion': [u'0.116307', u'0.153666', u'0.114576', u'0.540107', u'0.266255']}
{'emoticons': {'Love': 74, 'Like': 1138, 'Wow': 74, 'Haha': 1796, 'Sad': 61, 'Angry': 439}, 'feature_emotion': [u'0.119618', u'0.234205', u'0.434897', u'0.513064', u'0.483347']}
{'emoticons': {'Love': 18, 'Like': 1438, 'Wow': 230, 'Haha': 46, 'Sad': 2115, 'Angry': 5002}, 'feature_emotion': [u'0.11848', u'0.15148', u'0.521703', u'0.460555', u'0.458557']}
{'emoticons': {'Love': 1, 'Like': 80, 'Wow': 3, 'Haha': 67, 'Sad': 1, 'Angry': 0}, 'feature_emotion': [u'0.144225', u'0.160765', u'0.138003', u'0.467397', u'0.498166']}
{'emoticons': {'Love': 12, 'Like': 658, 'Wow': 40, 'Haha': 170, 'Sad': 63, 'Angry': 483}, 'feature_emotion': [u'0.134271', u'0.188949', u'0.191051', u'0.465692', u'0.235227']}
{'emoticons': {'Love': 0, 'Like': 43, 'Wow': 1, 'Haha': 0, 'Sad': 1, 'Angry': 0}, 'feature_emotion': [u'0.420675', u'0.508534', u'0.14728', u'0.483915', u'0.111039']}
{'emoticons': {'Love': 43, 'Like': 1006, 'Wow': 30, 'Haha': 3, 'Sad': 0, 'Angry': 0}, 'feature_emotion': [u'0.119151', u'0.490635', u'0.529819', u'0.506824', u'0.096632']}
{'emoticons': {'Love': 27, 'Like': 649, 'Wow': 56, 'Haha': 0, 'Sad': 0, 'Angry': 0}, 'feature_emotion': [u'0.103463', u'0.501013', u'0.151226', u'0.536266', u'0.186475']}
{'emoticons': {'Love': 4, 'Like': 110, 'Wow': 0, 'Haha': 0, 'Sad': 0, 'Angry': 0}, 'feature_emotion': [u'0.121867', u'0.546824', u'0.382414', u'0.536572', u'0.548127']}
{'emoticons': {'Love': 2, 'Like': 70, 'Wow': 1, 'Haha': 2, 'Sad': 0, 'Angry': 0}, 'feature_emotion': [u'0.107279', u'0.516244', u'0.127013', u'0.499029', u'0.161929']}
{'emoticons': {'Love': 26, 'Like': 253, 'Wow': 1, 'Haha': 2, 'Sad': 1, 'Angry': 0}, 'feature_emotion': [u'0.140707', u'0.522513', u'0.172638', u'0.450954', u'0.152189']}
{'emoticons': {'Love': 273, 'Like': 2414, 'Wow': 72, 'Haha': 1, 'Sad': 1, 'Angry': 1}, 'feature_emotion': [u'0.108728', u'0.183142', u'0.162108', u'0.530373', u'0.408408']}
{'emoticons': {'Love': 117, 'Like': 713, 'Wow': 53, 'Haha': 11, 'Sad': 7, 'Angry': 0}, 'feature_emotion': [u'0.149114', u'0.216261', u'0.104241', u'0.468705', u'0.518201']}
{'emoticons': {'Love': 3, 'Like': 281, 'Wow': 125, 'Haha': 11, 'Sad': 58, 'Angry': 242}, 'feature_emotion': [u'0.087737', u'0.30455', u'0.183561', u'0.525647', u'0.380965']}
{'emoticons': {'Love': 8, 'Like': 304, 'Wow': 25, 'Haha': 11, 'Sad': 104, 'Angry': 4}, 'feature_emotion': [u'0.379208', u'0.178935', u'0.160182', u'0.521116', u'0.470642']}
{'emoticons': {'Love': 172, 'Like': 3641, 'Wow': 28, 'Haha': 130, 'Sad': 37, 'Angry': 50}, 'feature_emotion': [u'0.161919', u'0.122337', u'0.213595', u'0.50313', u'0.56222']}
{'emoticons': {'Love': 4, 'Like': 826, 'Wow': 159, 'Haha': 38, 'Sad': 67, 'Angry': 620}, 'feature_emotion': [u'0.399153', u'0.477143', u'0.110092', u'0.539653', u'0.432544']}
{'emoticons': {'Love': 2, 'Like': 79, 'Wow': 20, 'Haha': 3, 'Sad': 0, 'Angry': 0}, 'feature_emotion': [u'0.21005', u'0.190558', u'0.129941', u'0.481401', u'0.550251']}
{'emoticons': {'Love': 34, 'Like': 823, 'Wow': 10, 'Haha': 187, 'Sad': 8, 'Angry': 2}, 'feature_emotion': [u'0.127515', u'0.329604', u'0.106194', u'0.482368', u'0.126344']}
{'emoticons': {'Love': 33, 'Like': 362, 'Wow': 4, 'Haha': 4, 'Sad': 0, 'Angry': 0}, 'feature_emotion': [u'0.460782', u'0.163209', u'0.503081', u'0.526203', u'0.129445']}
{'emoticons': {'Love': 102, 'Like': 2791, 'Wow': 312, 'Haha': 717, 'Sad': 32, 'Angry': 803}, 'feature_emotion': [u'0.121411', u'0.292715', u'0.090983', u'0.507848', u'0.220132']}
{'emoticons': {'Love': 21, 'Like': 311, 'Wow': 0, 'Haha': 0, 'Sad': 0, 'Angry': 0}, 'feature_emotion': [u'0.389075', u'0.485764', u'0.167186', u'0.468789', u'0.091362']}
{'emoticons': {'Love': 25, 'Like': 516, 'Wow': 21, 'Haha': 19, 'Sad': 30, 'Angry': 9}, 'feature_emotion': [u'0.129439', u'0.199973', u'0.598618', u'0.530546', u'0.465019']}
{'emoticons': {'Love': 118, 'Like': 943, 'Wow': 23, 'Haha': 1, 'Sad': 4, 'Angry': 6}, 'feature_emotion': [u'0.142665', u'0.14777', u'0.136204', u'0.511607', u'0.527545']}
{'emoticons': {'Love': 47, 'Like': 1032, 'Wow': 18, 'Haha': 513, 'Sad': 4, 'Angry': 18}, 'feature_emotion': [u'0.447043', u'0.538012', u'0.142103', u'0.53193', u'0.120253']}
{'emoticons': {'Love': 47, 'Like': 672, 'Wow': 6, 'Haha': 191, 'Sad': 10, 'Angry': 8}, 'feature_emotion': [u'0.108972', u'0.171907', u'0.401356', u'0.557652', u'0.129205']}
{'emoticons': {'Love': 25, 'Like': 463, 'Wow': 147, 'Haha': 23, 'Sad': 288, 'Angry': 2036}, 'feature_emotion': [u'0.113582', u'0.173242', u'0.422986', u'0.494898', u'0.462421']}
{'emoticons': {'Love': 408, 'Like': 7413, 'Wow': 29, 'Haha': 2141, 'Sad': 8, 'Angry': 2}, 'feature_emotion': [u'0.101394', u'0.099371', u'0.071316', u'0.589457', u'0.224079']}
{'emoticons': {'Love': 536, 'Like': 6390, 'Wow': 31, 'Haha': 3008, 'Sad': 10, 'Angry': 26}, 'feature_emotion': [u'0.117134', u'0.454634', u'0.195787', u'0.526502', u'0.110024']}
{'emoticons': {'Love': 31, 'Like': 1060, 'Wow': 253, 'Haha': 1597, 'Sad': 74, 'Angry': 800}, 'feature_emotion': [u'0.190738', u'0.16091', u'0.118344', u'0.528175', u'0.201549']}
{'emoticons': {'Love': 47, 'Like': 1889, 'Wow': 159, 'Haha': 27, 'Sad': 1081, 'Angry': 2200}, 'feature_emotion': [u'0.155377', u'0.139696', u'0.176161', u'0.498153', u'0.478232']}
{'emoticons': {'Love': 21, 'Like': 447, 'Wow': 179, 'Haha': 315, 'Sad': 63, 'Angry': 89}, 'feature_emotion': [u'0.143265', u'0.234401', u'0.456136', u'0.483722', u'0.235483']}
{'emoticons': {'Love': 10, 'Like': 388, 'Wow': 27, 'Haha': 3, 'Sad': 3, 'Angry': 2}, 'feature_emotion': [u'0.114897', u'0.273088', u'0.172518', u'0.456639', u'0.526995']}
{'emoticons': {'Love': 363, 'Like': 2558, 'Wow': 54, 'Haha': 13, 'Sad': 7, 'Angry': 16}, 'feature_emotion': [u'0.123961', u'0.137314', u'0.449445', u'0.537927', u'0.22502']}
{'emoticons': {'Love': 85, 'Like': 1620, 'Wow': 13, 'Haha': 43, 'Sad': 4, 'Angry': 81}, 'feature_emotion': [u'0.18659', u'0.173548', u'0.10957', u'0.477763', u'0.445774']}
{'emoticons': {'Love': 11, 'Like': 406, 'Wow': 27, 'Haha': 113, 'Sad': 18, 'Angry': 368}, 'feature_emotion': [u'0.143445', u'0.15847', u'0.423446', u'0.526864', u'0.446058']}
{'emoticons': {'Love': 50, 'Like': 1898, 'Wow': 45, 'Haha': 40, 'Sad': 284, 'Angry': 152}, 'feature_emotion': [u'0.410405', u'0.167807', u'0.716889', u'0.523124', u'0.145785']}
{'emoticons': {'Love': 71, 'Like': 1165, 'Wow': 11, 'Haha': 1, 'Sad': 0, 'Angry': 0}, 'feature_emotion': [u'0.191105', u'0.192671', u'0.150137', u'0.57514', u'0.137272']}
{'emoticons': {'Love': 11, 'Like': 217, 'Wow': 0, 'Haha': 1, 'Sad': 0, 'Angry': 0}, 'feature_emotion': [u'0.085203', u'0.53792', u'0.414546', u'0.258479', u'0.09171']}
{'emoticons': {'Love': 1, 'Like': 159, 'Wow': 9, 'Haha': 3, 'Sad': 41, 'Angry': 1}, 'feature_emotion': [u'0.128095', u'0.245758', u'0.56339', u'0.493973', u'0.423786']}
{'emoticons': {'Love': 7, 'Like': 429, 'Wow': 9, 'Haha': 7, 'Sad': 46, 'Angry': 113}, 'feature_emotion': [u'0.150613', u'0.484719', u'0.162817', u'0.228344', u'0.480095']}
{'emoticons': {'Love': 171, 'Like': 1357, 'Wow': 16, 'Haha': 1, 'Sad': 0, 'Angry': 1}, 'feature_emotion': [u'0.104965', u'0.516052', u'0.427293', u'0.501683', u'0.431196']}
{'emoticons': {'Love': 4, 'Like': 130, 'Wow': 1, 'Haha': 0, 'Sad': 0, 'Angry': 0}, 'feature_emotion': [u'0.137891', u'0.516579', u'0.110497', u'0.507578', u'0.13059']}
{'emoticons': {'Love': 3, 'Like': 99, 'Wow': 14, 'Haha': 0, 'Sad': 0, 'Angry': 2}, 'feature_emotion': [-1.0, -1.0, -1.0, -1.0, -1.0]}
{'emoticons': {'Love': 3, 'Like': 390, 'Wow': 72, 'Haha': 0, 'Sad': 518, 'Angry': 349}, 'feature_emotion': [u'0.150394', u'0.174546', u'0.516868', u'0.559766', u'0.44549']}
{'emoticons': {'Love': 1, 'Like': 50, 'Wow': 0, 'Haha': 0, 'Sad': 0, 'Angry': 0}, 'feature_emotion': [u'0.131592', u'0.492088', u'0.425403', u'0.445791', u'0.119836']}
{'emoticons': {'Love': 49, 'Like': 4865, 'Wow': 569, 'Haha': 1149, 'Sad': 233, 'Angry': 2408}, 'feature_emotion': [u'0.111564', u'0.463174', u'0.106031', u'0.522311', u'0.199833']}
{'emoticons': {'Love': 0, 'Like': 70, 'Wow': 1, 'Haha': 0, 'Sad': 1, 'Angry': 0}, 'feature_emotion': [u'0.121609', u'0.502706', u'0.487193', u'0.466115', u'0.133759']}
{'emoticons': {'Love': 504, 'Like': 3709, 'Wow': 47, 'Haha': 74, 'Sad': 74, 'Angry': 156}, 'feature_emotion': [u'0.107718', u'0.183299', u'0.137174', u'0.522314', u'0.214028']}
{'emoticons': {'Love': 31, 'Like': 804, 'Wow': 28, 'Haha': 168, 'Sad': 21, 'Angry': 237}, 'feature_emotion': [u'0.118852', u'0.254873', u'0.429953', u'0.605249', u'0.138491']}
{'emoticons': {'Love': 48, 'Like': 2294, 'Wow': 326, 'Haha': 153, 'Sad': 1287, 'Angry': 5353}, 'feature_emotion': [u'0.135708', u'0.127956', u'0.554048', u'0.541303', u'0.444772']}
{'emoticons': {'Love': 207, 'Like': 1261, 'Wow': 24, 'Haha': 1, 'Sad': 381, 'Angry': 4}, 'feature_emotion': [u'0.131881', u'0.270083', u'0.167213', u'0.511416', u'0.18878']}
{'emoticons': {'Love': 520, 'Like': 7359, 'Wow': 23, 'Haha': 2057, 'Sad': 10, 'Angry': 32}, 'feature_emotion': [u'0.127065', u'0.238399', u'0.11713', u'0.530035', u'0.189672']}
{'emoticons': {'Love': 3, 'Like': 179, 'Wow': 5, 'Haha': 72, 'Sad': 1, 'Angry': 10}, 'feature_emotion': [u'0.162507', u'0.225191', u'0.202963', u'0.49236', u'0.470593']}
{'emoticons': {'Love': 20, 'Like': 232, 'Wow': 5, 'Haha': 0, 'Sad': 155, 'Angry': 1}, 'feature_emotion': [u'0.423596', u'0.222285', u'0.13484', u'0.474823', u'0.189114']}
{'emoticons': {'Love': 6, 'Like': 249, 'Wow': 18, 'Haha': 100, 'Sad': 5, 'Angry': 73}, 'feature_emotion': [u'0.120493', u'0.155376', u'0.187162', u'0.527522', u'0.17602']}
{'emoticons': {'Love': 22, 'Like': 2590, 'Wow': 1956, 'Haha': 55, 'Sad': 1339, 'Angry': 2}, 'feature_emotion': [u'0.12181', u'0.182478', u'0.405343', u'0.553044', u'0.418327']}
{'emoticons': {'Love': 3, 'Like': 280, 'Wow': 22, 'Haha': 3, 'Sad': 91, 'Angry': 1}, 'feature_emotion': [u'0.099411', u'0.226962', u'0.432436', u'0.52951', u'0.176413']}
{'emoticons': {'Love': 746, 'Like': 8439, 'Wow': 61, 'Haha': 469, 'Sad': 32, 'Angry': 70}, 'feature_emotion': [u'0.381938', u'0.478958', u'0.18142', u'0.488884', u'0.433449']}
{'emoticons': {'Love': 18, 'Like': 1259, 'Wow': 382, 'Haha': 23, 'Sad': 25, 'Angry': 201}, 'feature_emotion': [u'0.414913', u'0.454035', u'0.47097', u'0.526016', u'0.201494']}
{'emoticons': {'Love': 4, 'Like': 255, 'Wow': 29, 'Haha': 5, 'Sad': 104, 'Angry': 344}, 'feature_emotion': [u'0.419378', u'0.221885', u'0.503513', u'0.542077', u'0.142212']}
{'emoticons': {'Love': 1230, 'Like': 8040, 'Wow': 21, 'Haha': 20, 'Sad': 674, 'Angry': 16}, 'feature_emotion': [u'0.121628', u'0.209415', u'0.154157', u'0.518854', u'0.428298']}
{'emoticons': {'Love': 5, 'Like': 81, 'Wow': 0, 'Haha': 0, 'Sad': 0, 'Angry': 2}, 'feature_emotion': [u'0.158964', u'0.545939', u'0.135317', u'0.273585', u'0.165699']}
{'emoticons': {'Love': 15, 'Like': 2253, 'Wow': 334, 'Haha': 107, 'Sad': 80, 'Angry': 1359}, 'feature_emotion': [u'0.129731', u'0.461423', u'0.48874', u'0.536753', u'0.488517']}
{'emoticons': {'Love': 914, 'Like': 7174, 'Wow': 125, 'Haha': 1512, 'Sad': 49, 'Angry': 227}, 'feature_emotion': [u'0.447043', u'0.538012', u'0.142103', u'0.53193', u'0.120253']}
{'emoticons': {'Love': 5, 'Like': 484, 'Wow': 6, 'Haha': 4, 'Sad': 36, 'Angry': 24}, 'feature_emotion': [u'0.155913', u'0.154414', u'0.144036', u'0.543476', u'0.173564']}
{'emoticons': {'Love': 2, 'Like': 341, 'Wow': 213, 'Haha': 31, 'Sad': 907, 'Angry': 35}, 'feature_emotion': [u'0.117197', u'0.10014', u'0.438408', u'0.52762', u'0.53921']}
{'emoticons': {'Love': 331, 'Like': 5761, 'Wow': 51, 'Haha': 144, 'Sad': 7, 'Angry': 13}, 'feature_emotion': [u'0.145891', u'0.208082', u'0.422805', u'0.464162', u'0.477675']}
{'emoticons': {'Love': 3, 'Like': 241, 'Wow': 159, 'Haha': 2, 'Sad': 118, 'Angry': 45}, 'feature_emotion': [u'0.484208', u'0.117716', u'0.475934', u'0.537509', u'0.522044']}
{'emoticons': {'Love': 20, 'Like': 1639, 'Wow': 1078, 'Haha': 398, 'Sad': 464, 'Angry': 3184}, 'feature_emotion': [u'0.488832', u'0.170713', u'0.128874', u'0.464649', u'0.464346']}
{'emoticons': {'Love': 85, 'Like': 2922, 'Wow': 163, 'Haha': 91, 'Sad': 392, 'Angry': 1464}, 'feature_emotion': [u'0.183942', u'0.153378', u'0.135609', u'0.45869', u'0.479367']}
{'emoticons': {'Love': 691, 'Like': 8497, 'Wow': 110, 'Haha': 580, 'Sad': 19, 'Angry': 104}, 'feature_emotion': [u'0.131266', u'0.197293', u'0.166655', u'0.511023', u'0.238206']}
{'emoticons': {'Love': 92, 'Like': 2887, 'Wow': 416, 'Haha': 1479, 'Sad': 306, 'Angry': 3545}, 'feature_emotion': [u'0.483457', u'0.16746', u'0.140418', u'0.512772', u'0.49301']}
{'emoticons': {'Love': 8, 'Like': 125, 'Wow': 1, 'Haha': 1, 'Sad': 1, 'Angry': 0}, 'feature_emotion': [u'0.135832', u'0.275139', u'0.116046', u'0.510173', u'0.3906']}
{'emoticons': {'Love': 7, 'Like': 746, 'Wow': 364, 'Haha': 2, 'Sad': 246, 'Angry': 16}, 'feature_emotion': [u'0.146471', u'0.224238', u'0.460555', u'0.277735', u'0.499294']}
{'emoticons': {'Love': 84, 'Like': 354, 'Wow': 5, 'Haha': 0, 'Sad': 15, 'Angry': 0}, 'feature_emotion': [u'0.103215', u'0.520528', u'0.082285', u'0.543112', u'0.095228']}
{'emoticons': {'Love': 0, 'Like': 141, 'Wow': 9, 'Haha': 7, 'Sad': 0, 'Angry': 19}, 'feature_emotion': [u'0.237247', u'0.197487', u'0.08672', u'0.56035', u'0.448955']}
{'emoticons': {'Love': 29, 'Like': 1032, 'Wow': 48, 'Haha': 116, 'Sad': 351, 'Angry': 592}, 'feature_emotion': [u'0.171359', u'0.163639', u'0.460127', u'0.529106', u'0.408811']}
{'emoticons': {'Love': 55, 'Like': 659, 'Wow': 3, 'Haha': 2, 'Sad': 35, 'Angry': 2}, 'feature_emotion': [u'0.120826', u'0.180665', u'0.217298', u'0.503496', u'0.187002']}
{'emoticons': {'Love': 8, 'Like': 679, 'Wow': 59, 'Haha': 161, 'Sad': 9, 'Angry': 181}, 'feature_emotion': [u'0.097069', u'0.183879', u'0.433687', u'0.503681', u'0.428763']}
{'emoticons': {'Love': 22, 'Like': 365, 'Wow': 41, 'Haha': 47, 'Sad': 3, 'Angry': 1}, 'feature_emotion': [u'0.149144', u'0.247256', u'0.157113', u'0.529995', u'0.158476']}
{'emoticons': {'Love': 15, 'Like': 1581, 'Wow': 434, 'Haha': 55, 'Sad': 2141, 'Angry': 4185}, 'feature_emotion': [u'0.171995', u'0.153519', u'0.664212', u'0.519492', u'0.212226']}
{'emoticons': {'Love': 5, 'Like': 347, 'Wow': 84, 'Haha': 23, 'Sad': 38, 'Angry': 553}, 'feature_emotion': [u'0.115587', u'0.216043', u'0.181535', u'0.508578', u'0.224275']}
{'emoticons': {'Love': 6, 'Like': 127, 'Wow': 5, 'Haha': 4, 'Sad': 5, 'Angry': 23}, 'feature_emotion': [u'0.126942', u'0.180801', u'0.418659', u'0.491217', u'0.228388']}
{'emoticons': {'Love': 24, 'Like': 1491, 'Wow': 53, 'Haha': 797, 'Sad': 18, 'Angry': 422}, 'feature_emotion': [u'0.115844', u'0.249189', u'0.146834', u'0.506197', u'0.404981']}
{'emoticons': {'Love': 15, 'Like': 1048, 'Wow': 420, 'Haha': 45, 'Sad': 329, 'Angry': 3162}, 'feature_emotion': [u'0.174498', u'0.172516', u'0.456331', u'0.307568', u'0.524567']}
{'emoticons': {'Love': 21, 'Like': 330, 'Wow': 17, 'Haha': 51, 'Sad': 96, 'Angry': 16}, 'feature_emotion': [u'0.396881', u'0.186867', u'0.162613', u'0.547355', u'0.44856']}
{'emoticons': {'Love': 21, 'Like': 1848, 'Wow': 79, 'Haha': 272, 'Sad': 210, 'Angry': 1191}, 'feature_emotion': [u'0.107672', u'0.489348', u'0.144003', u'0.498275', u'0.170084']}
{'emoticons': {'Love': 10, 'Like': 293, 'Wow': 3, 'Haha': 2, 'Sad': 5, 'Angry': 11}, 'feature_emotion': [u'0.45558', u'0.111184', u'0.116444', u'0.541371', u'0.201637']}
